date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
2017-07-01,ISR,ILS,Israel,16.9,3.5405,4.77333709927976,0.06074,0.06905,0.16099,0.42019,0.63631,38433.2429289941,3.98639351530383,0.20165,0.05881,0.19749,0.54845,0.34992
2017-07-01,JPN,JPY,Japan,380,113.06,3.36104723155846,-0.2531,-0.24725,-0.18251,0,0.15218,51857.7350921053,4.34641559665897,-0.22397,-0.31621,-0.22666,0,-0.12822
2017-07-01,KOR,KRW,South Korea,4400,1144.65,3.84396977241952,-0.14578,-0.13909,-0.06505,0.14368,0.31772,36602.2375670455,3.93728906104428,-0.02024,-0.13671,-0.02363,0.26252,0.10065
2017-07-01,LKA,LKR,Sri Lanka,580,153.725,3.77297121483168,-0.16156,-0.15499,-0.08232,0.12256,0.29339,,,,,,,
2017-07-01,MEX,MXN,Mexico,49,17.79075,2.75424026530641,-0.38795,-0.38315,-0.3301,-0.18054,-0.05584,15425.6779285714,3.36936969513078,-0.17967,-0.27718,-0.18251,0.05708,-0.07845
2017-07-01,MYS,MYR,Malaysia,8.6,4.2935,2.00302783277047,-0.55488,-0.5514,-0.51281,-0.40405,-0.31336,20671.4904069767,3.51005347697721,-0.42732,-0.4954,-0.42931,-0.26204,-0.35666
2017-07-01,NOR,NOK,Norway,49,8.2852,5.91416018925313,0.31426,0.32455,0.43847,0.75962,1.02739,56296.0450102041,4.4654435311982,0.32913,0.17113,0.32452,0.71272,0.49312
2017-07-01,NZL,NZD,New Zealand,6.1,1.376273053,4.43225999862689,-0.01505,-0.00734,0.07803,0.31871,0.51939,41736.4399180328,4.07497964881788,0.09153,-0.03822,0.08775,0.40655,0.22621
2017-07-01,PAK,PKR,Pakistan,375,105.15,3.56633380884451,-0.20748,-0.20127,-0.13258,0.06108,0.22255,1961.639388,3.00828704709271,0.18971,0.04828,0.18558,0.53306,0.3365
2017-07-01,PER,PEN,Peru,10.5,3.2515,3.22927879440258,-0.28238,-0.27676,-0.21456,-0.0392,0.10701,9460.04185714286,3.20938146697681,0.00977,-0.11027,0.00627,0.30119,0.13436
2017-07-01,PHL,PHP,Philippines,134,50.5765,2.64945182050953,-0.41123,-0.40662,-0.35559,-0.21172,-0.09176,4956.37381343284,3.08860073850466,-0.13914,-0.24147,-0.14212,0.1093,-0.03293
2017-07-01,POL,PLN,Poland,10.1,3.7086,2.72339966564202,-0.3948,-0.39006,-0.3376,-0.18972,-0.06641,21897.0111386139,3.54291986173032,-0.22859,-0.32029,-0.23126,-0.00595,-0.13341
2017-07-01,RUS,RUB,Russia,137,60.1369,2.27813538775694,-0.49375,-0.48978,-0.4459,-0.32219,-0.21905,19290.9360875912,3.47302935469013,-0.34172,-0.41997,-0.344,-0.15174,-0.2605
2017-07-01,SAU,SAR,Saudi Arabia,12,3.75015,3.1998720051198,-0.28892,-0.28335,-0.22171,-0.04795,0.09693,31313.9835,3.79546706786794,-0.15393,-0.25451,-0.15686,0.09024,-0.04954
2017-07-01,SGP,SGD,Singapore,5.6,1.3777,4.06474559047688,-0.09672,-0.08965,-0.01136,0.20937,0.39341,63506.2532142857,4.65880907032603,-0.12442,-0.2285,-0.12745,0.12828,-0.01639
2017-07-01,SWE,SEK,Sweden,48.97,8.41565,5.81892070131244,0.29309,0.30322,0.4153,0.73128,0.99474,40386.3395752502,4.03877225046411,0.44587,0.274,0.44086,0.86316,0.62427
2017-07-01,THA,THB,Thailand,119,34.0365,3.49624667636214,-0.22306,-0.21697,-0.14963,0.04023,0.19852,7786.29229411765,3.16449434618102,0.10875,-0.02305,0.10491,0.42874,0.24556
2017-07-01,TUR,TRY,Turkey,10.75,3.57605,3.00611009353896,-0.33198,-0.32674,-0.26884,-0.1056,0.0305,13886.8949302326,3.32810214838974,-0.09355,-0.2013,-0.09669,0.16806,0.0183
2017-07-01,TWN,TWD,Taiwan,69,30.4775,2.26396522024444,-0.4969,-0.49296,-0.44935,-0.32641,-0.22391,48637.1169130435,4.26004408658709,-0.46667,-0.53007,-0.46852,-0.31275,-0.40087
2017-07-01,UKR,UAH,Ukraine,44,25.915,1.69785838317577,-0.6227,-0.61974,-0.58704,-0.49484,-0.41797,,,,,,,
2017-07-01,URY,UYU,Uruguay,130,28.705,4.52882773036057,0.00641,0.01429,0.10152,0.34745,0.5525,,,,,,,
2017-07-01,USA,USD,United States,4.5,1,4.5,0,0.00783,0.09451,0.33887,0.54261,58179.697,4.51595987860824,0,-0.11887,-0.00347,0.2886,0.12338
2017-07-01,VEN,VEF,Venezuela,10950,2700,4.05555555555556,-0.09877,-0.09171,-0.01359,0.20663,0.39026,,,,,,,
2017-07-01,VNM,VND,Vietnam,60000,22732.5,2.63939293962389,-0.41347,-0.40887,-0.35804,-0.21471,-0.09521,,,,,,,
2017-07-01,ZAF,ZAR,South Africa,30,13.27,2.26073850791259,-0.49761,-0.49368,-0.45013,-0.32737,-0.22501,12650.3112,3.2949390728023,-0.31144,-0.39329,-0.31383,-0.11272,-0.22649
2018-01-01,ARE,AED,UAE,14,3.673,3.81159814865233,-0.17319,-0.21179,-0.13629,0.11063,0.20177,,,,,,,
2018-01-01,ARG,ARS,Argentina,75,18.9375,3.96039603960396,-0.14091,-0.18102,-0.10257,0.15399,0.24869,11602.5067621333,3.41250404343,0.20852,0.00441,0.15258,0.57243,0.2568
2018-01-01,AUS,AUD,Australia,5.9,1.253682693,4.70613499966375,0.02085,-0.02681,0.06641,0.37128,0.48382,54603.3864389831,4.69396099507402,0.04403,-0.1323,-0.00429,0.35841,0.08574
2018-01-01,BRA,BRL,Brazil,16.5,3.2279,5.11168251804579,0.10882,0.05705,0.15831,0.48945,0.61168,8591.72712787879,3.32278065820677,0.60196,0.3314,0.52781,1.08434,0.66595
2018-01-01,CAN,CAD,Canada,6.55,1.2459,5.25724375953126,0.1404,0.08715,0.1913,0.53186,0.65758,39542.4565847328,4.24513451977886,0.2896,0.0718,0.22991,0.67793,0.34112
2018-01-01,CHE,CHF,Switzerland,6.5,0.96085,6.76484362803768,0.46743,0.39891,0.53292,0.97115,1.13292,58628.3438046154,4.81390760163233,0.46335,0.2162,0.39562,0.904,0.52181
2018-01-01,CHL,CLP,Chile,2600,605.935,4.29088928680469,-0.06922,-0.11268,-0.02768,0.25029,0.35289,16449.5280161231,3.55694874147732,0.2562,0.04404,0.19805,0.63447,0.30638
2018-01-01,CHN,CNY,China,20.4,6.432,3.17164179104478,-0.31201,-0.34413,-0.2813,-0.07584,0,12346.0828063726,3.43466314106073,-0.03841,-0.20082,-0.08292,0.25114,0
2018-01-01,COL,COP,Colombia,10900,2844.12,3.83246839092584,-0.16866,-0.20748,-0.13156,0.11671,0.20835,7801.08342233028,3.2992189106248,0.20964,0.00534,0.15365,0.57389,0.25796
2018-01-01,CRI,CRC,Costa Rica,2290,568.53,4.02793168346437,-0.12626,-0.16706,-0.08727,0.17367,0.26998,,,,,,,
2018-01-01,CZE,CZK,Czech Republic,79,20.747,3.80777943799104,-0.17402,-0.21258,-0.13715,0.10952,0.20057,26714.91312,3.86286455532864,0.02648,-0.14688,-0.02103,0.33558,0.06749
2018-01-01,DNK,DKK,Denmark,30,6.0827,4.93202031992372,0.06985,0.0199,0.1176,0.4371,0.55504,56583.060247,4.75295668963505,0.08056,-0.10194,0.03055,0.40594,0.12373
2018-01-01,EGY,EGP,Egypt,34.21,17.7,1.93276836158192,-0.58074,-0.60032,-0.56203,-0.43683,-0.39061,4240.96134726688,3.19312472799236,-0.36969,-0.47615,-0.39887,-0.17989,-0.34451
2018-01-01,EUZ,EUR,Euro area,3.95,0.816826629,4.8357874973246,0.04898,0,0.09579,0.40906,0.5247,37530.1971254186,4.18516774951676,0.20322,0,0.14752,0.56553,0.25128
2018-01-01,GBR,GBP,Britain,3.19,0.72285673,4.41304599875552,-0.04272,-0.08742,0,0.28588,0.39141,44159.8908934169,4.38273736274601,0.04853,-0.12856,0,0.36427,0.09042
2018-01-01,HKG,HKD,Hong Kong,20.5,7.819,2.62181864688579,-0.43128,-0.45783,-0.40589,-0.23605,-0.17336,75911.2533517073,5.32895066005793,-0.48767,-0.5742,-0.51138,-0.3334,-0.4672
2018-01-01,HUN,HUF,Hungary,864,252.14215,3.42663850530346,-0.25669,-0.2914,-0.22352,-0.00154,0.0804,19810.5752496528,3.65711035153222,-0.02429,-0.18908,-0.06946,0.26951,0.01468
2018-01-01,IDN,IDR,Indonesia,35750,13359,2.67609851036754,-0.4195,-0.44661,-0.39359,-0.22023,-0.15624,6186.6056168,3.25110631798206,-0.14284,-0.28761,-0.18252,0.11526,-0.1086
2018-01-01,IND,INR,India,180,63.86125,2.81861065982893,-0.38859,-0.41714,-0.3613,-0.17871,-0.11131,2894.82237783333,3.15300882447543,-0.06911,-0.22633,-0.1122,0.2112,-0.03192
2018-01-01,ISR,ILS,Israel,16.5,3.43635,4.80160635558078,0.04156,-0.00707,0.08805,0.3991,0.51392,40327.2124357576,4.26852080508735,0.17138,-0.02646,0.11716,0.52411,0.21817
2018-01-01,JPN,JPY,Japan,380,110.725,3.43192594265071,-0.25555,-0.29031,-0.22232,0,0.08207,53125.368616579,4.64991500747082,-0.23143,-0.36124,-0.26701,0,-0.20073
2018-01-01,KOR,KRW,South Korea,4400,1069.25,4.11503390226795,-0.10737,-0.14905,-0.06753,0.19905,0.29745,37496.9589297955,4.18417722752834,0.02412,-0.14884,-0.02328,0.33251,0.06503
2018-01-01,LKA,LKR,Sri Lanka,580,153.8,3.77113133940182,-0.18197,-0.22016,-0.14546,0.09884,0.18902,,,,,,,
2018-01-01,MEX,MXN,Mexico,48,18.6635,2.57186486993329,-0.44211,-0.46816,-0.41721,-0.25061,-0.18911,16131.9740152083,3.54748540526065,-0.24505,-0.37256,-0.28,-0.01772,-0.2149
2018-01-01,MYS,MYR,Malaysia,9,3.954,2.27617602427921,-0.50625,-0.52931,-0.48422,-0.33676,-0.28234,20235.6026833333,3.66977647286794,-0.35412,-0.4632,-0.38401,-0.15962,-0.32831
2018-01-01,NOR,NOK,Norway,49,7.8501,6.24195870116304,0.354,0.29078,0.41443,0.81879,0.96805,57672.170554898,4.78541295531267,0.35828,0.12888,0.29541,0.76729,0.41254
2018-01-01,NZL,NZD,New Zealand,6.2,1.374664925,4.51019000139252,-0.02165,-0.06733,0.02201,0.31419,0.42204,42067.0403919355,4.32036892182039,0.08708,-0.09652,0.03677,0.41443,0.13051
2018-01-01,PAK,PKR,Pakistan,375,110.505,3.39351160580969,-0.26388,-0.29825,-0.23103,-0.01119,0.06995,2009.59057304,3.12662828392385,0.13022,-0.06067,0.0779,0.47055,0.17537
2018-01-01,PER,PEN,Peru,10.5,3.212,3.26899128268991,-0.29089,-0.324,-0.25924,-0.04748,0.03069,9691.28732476191,3.35554833804579,0.01447,-0.15687,-0.03249,0.31995,0.05499
2018-01-01,PHL,PHP,Philippines,134,50.725,2.64169541646131,-0.42696,-0.45372,-0.40139,-0.23026,-0.16709,5077.52961776119,3.21805506043686,-0.14517,-0.28955,-0.18474,0.11223,-0.11103
2018-01-01,POL,PLN,Poland,10.1,3.40575,2.96557292813624,-0.35671,-0.38674,-0.328,-0.13589,-0.06497,22432.2714108911,3.73523877114049,-0.17324,-0.31287,-0.21151,0.07572,-0.14021
2018-01-01,RUS,RUB,Russia,130,56.745,2.29095074455899,-0.50305,-0.52625,-0.48087,-0.33246,-0.27768,20826.626504,3.687389405191,-0.35303,-0.4623,-0.38297,-0.15821,-0.32718
2018-01-01,SAU,SAR,Saudi Arabia,12,3.7503,3.19974402047836,-0.30591,-0.33832,-0.27494,-0.06765,0.00886,32079.43643,4.02273118455848,-0.17171,-0.3116,-0.21005,0.07771,-0.13862
2018-01-01,SGP,SGD,Singapore,5.8,1.32255,4.38546746814865,-0.04871,-0.09312,-0.00625,0.27784,0.38271,62815.2273172414,4.93867972311679,-0.07531,-0.23149,-0.11811,0.20313,-0.03838
2018-01-01,SWE,SEK,Sweden,49.1,8.0188,6.12311068987879,0.32822,0.26621,0.3875,0.78416,0.93058,41264.0181755601,4.29643828576755,0.48406,0.23341,0.41537,0.93095,0.54335
2018-01-01,THA,THB,Thailand,119,31.95,3.7245696400626,-0.19207,-0.22979,-0.15601,0.08527,0.17433,7976.62388352941,3.30445014184586,0.17372,-0.02451,0.1194,0.52716,0.22061
2018-01-01,TUR,TRY,Turkey,10.75,3.8026,2.82701309630253,-0.38677,-0.4154,-0.3594,-0.17626,-0.10866,14226.3523618605,3.49069651784166,-0.15666,-0.29909,-0.19569,0.09729,-0.12297
2018-01-01,TWN,TWD,Taiwan,69,29.553,2.33478834636078,-0.49354,-0.51719,-0.47093,-0.31969,-0.26385,49826.0242153623,4.55159218592438,-0.46584,-0.55605,-0.49056,-0.30499,-0.4445
2018-01-01,UKR,UAH,Ukraine,47,28.715,1.6367752045969,-0.64495,-0.66153,-0.62911,-0.52307,-0.48393,,,,,,,
2018-01-01,URY,UYU,Uruguay,140,28.58,4.89853044086774,0.06259,0.01297,0.11001,0.42734,0.54448,,,,,,,
2018-01-01,USA,USD,United States,4.61,1,4.61,0,-0.04669,0.04463,0.34327,0.45351,58179.697,4.8005376061595,0,-0.16889,-0.04629,0.30112,0.03995
2018-01-01,VNM,VND,Vietnam,65000,22711.5,2.86198621843559,-0.37918,-0.40817,-0.35147,-0.16607,-0.09763,,,,,,,
2018-01-01,ZAF,ZAR,South Africa,30,12.25815,2.44735135399714,-0.46912,-0.49391,-0.44543,-0.28689,-0.22836,12959.5410293333,3.45294463460839,-0.26193,-0.38659,-0.2961,-0.03968,-0.23245
2018-07-01,ARE,AED,United Arab Emirates,14,3.67315,3.81144249486136,-0.17501,-0.19506,-0.09928,0.08724,0.23119,,,,,,,
2018-07-01,ARG,ARS,Argentina,75,27.725,2.70513976555455,-0.41447,-0.4287,-0.36072,-0.22834,-0.12617,14909.1359032,3.27677318635944,-0.18421,-0.31393,-0.18824,0.02513,-0.13607
2018-07-01,AUS,AUD,Australia,6.05,1.339853956,4.51541749972637,-0.02264,-0.04639,0.06709,0.28805,0.45859,55765.3381090909,4.43680070067104,0.00568,-0.15423,0.00071,0.26376,0.06504
2018-07-01,AZE,AZN,Azerbaijan,3.95,1.70175,2.32114000293815,-0.49759,-0.5098,-0.45147,-0.33788,-0.25022,,,,,,,
2018-07-01,BHR,BHD,Bahrain,1.2,0.37955,3.16163878276907,-0.31566,-0.33229,-0.25284,-0.09812,0.02129,,,,,,,
2018-07-01,BRA,BRL,Brazil,16.9,3.83835,4.40293355217737,-0.04698,-0.07015,0.04051,0.25597,0.42225,8772.85239053255,3.10254608432878,0.40235,0.17936,0.39542,0.76222,0.48512
2018-07-01,CAN,CAD,Canada,6.65,1.31235,5.06724578047015,0.09681,0.07015,0.1975,0.44546,0.63684,40751.0365263158,4.01050060414175,0.24855,0.05002,0.24238,0.56895,0.32224
2018-07-01,CHE,CHF,Switzerland,6.5,0.99325,6.54417316889001,0.41649,0.38206,0.54652,0.86677,1.11393,58758.5914892308,4.52178795085084,0.43014,0.20273,0.42307,0.79714,0.51454
2018-07-01,CHL,CLP,Chile,2640,651.73,4.05075721541129,-0.12321,-0.14452,-0.04272,0.1555,0.30849,16998.48864,3.33609604386773,0.19986,0.00907,0.19393,0.50777,0.27067
2018-07-01,CHN,CNY,China,20.5,6.622,3.09574146783449,-0.32993,-0.34621,-0.26841,-0.11692,0,13602.4440146341,3.23967236783926,-0.05573,-0.20588,-0.06039,0.18659,0
2018-07-01,COL,COP,Colombia,11900,2874.07,4.14046978674841,-0.10379,-0.12558,-0.02152,0.1811,0.33747,7536.20551588235,3.06743404937133,0.33385,0.12176,0.32726,0.67614,0.41257
2018-07-01,CRI,CRC,Costa Rica,2290,567.8,4.03311025008806,-0.12703,-0.14825,-0.04689,0.15047,0.30279,,,,,,,
2018-07-01,CZE,CZK,Czech Republic,75,22.06475,3.39908677868546,-0.26427,-0.28215,-0.19672,-0.03039,0.09799,30070.3050648,3.70724328458243,-0.09397,-0.23804,-0.09844,0.13854,-0.04049
2018-07-01,DNK,DKK,Denmark,30,6.3591,4.71764872387602,0.02114,-0.00368,0.11488,0.34574,0.52392,58655.462712,4.51885982212996,0.03164,-0.1324,0.02655,0.29638,0.09253
2018-07-01,EGY,EGP,Egypt,31.37,17.905,1.7520245741413,-0.62077,-0.62999,-0.58596,-0.50022,-0.43405,5655.67984762512,3.01404040535238,-0.42559,-0.51692,-0.42843,-0.27818,-0.39169
2018-07-01,EUZ,EUR,Euro area,4.04,0.853205921,4.73508200138241,0.02491,0,0.119,0.35071,0.52955,38093.951176742,3.93505815117348,0.18907,0,0.1832,0.49421,0.25925
2018-07-01,GBR,GBP,Britain,3.19,0.753863551,4.23153499830104,-0.08408,-0.10634,0,0.20707,0.36689,46045.6615862069,4.16083055200342,0.00496,-0.15483,0,0.26286,0.06428
2018-07-01,GTM,GTQ,Guatemala,25,7.4871,3.33907654499072,-0.27726,-0.29482,-0.21091,-0.04751,0.0786,,,,,,,
2018-07-01,HKG,HKD,Hong Kong,20,7.84825,2.54833880164368,-0.44841,-0.46182,-0.39777,-0.27307,-0.17682,82857.277503,5.20602038865431,-0.51629,-0.59321,-0.51868,-0.39216,-0.48774
2018-07-01,HND,HNL,Honduras,85,23.9926,3.54275901736369,-0.23317,-0.25181,-0.16277,0.01059,0.1444,,,,,,,
2018-07-01,HUN,HUF,Hungary,850,276.4302,3.07491728472504,-0.33443,-0.35061,-0.27333,-0.12286,-0.00673,21950.9587346824,3.47671120786867,-0.12603,-0.265,-0.13035,0.09825,-0.07445
2018-07-01,IDN,IDR,Indonesia,31500,14360,2.19359331476323,-0.5252,-0.53674,-0.48161,-0.37426,-0.29142,7626.29612213333,3.06999198614445,-0.29392,-0.4062,-0.29741,-0.11273,-0.25225
2018-07-01,IND,INR,India,173,68.825,2.51362150381402,-0.45593,-0.46915,-0.40598,-0.28297,-0.18804,3304.05527653179,2.94727088056757,-0.15722,-0.29123,-0.16139,0.05905,-0.10748
2018-07-01,ISR,ILS,Israel,17,3.6349,4.67688244518419,0.01231,-0.01229,0.10524,0.33411,0.51075,40137.0212682353,3.99306690851847,0.1574,-0.02664,0.15168,0.45441,0.22571
2018-07-01,JOR,JOD,Jordan,1.95,0.71005,2.74628547285402,-0.40557,-0.42001,-0.351,-0.2166,-0.11288,,,,,,,
2018-07-01,JPN,JPY,Japan,390,111.25,3.50561797752809,-0.24121,-0.25965,-0.17155,0,0.1324,52818.1292929231,4.35312079082657,-0.20421,-0.33075,-0.20814,0,-0.15725
2018-07-01,KOR,KRW,South Korea,4500,1116,4.03225806451613,-0.12722,-0.14843,-0.04709,0.15023,0.30252,38663.1539242667,3.95121948807462,0.00844,-0.15191,0.00346,0.26722,0.06796
2018-07-01,KWT,KWD,Kuwait,1.05,0.3025,3.47107438016529,-0.24869,-0.26695,-0.17971,-0.00985,0.12124,,,,,,,
2018-07-01,LBN,LBP,Lebanon,6500,1511,4.3017868960953,-0.06888,-0.09151,0.0166,0.22711,0.38958,,,,,,,
2018-07-01,LKA,LKR,Sri Lanka,580,159.27,3.64161486783449,-0.21177,-0.23093,-0.13941,0.03879,0.17633,,,,,,,
2018-07-01,MDA,MDL,Moldova,43,16.6526,2.58217935937932,-0.44109,-0.45467,-0.38978,-0.26342,-0.16589,,,,,,,
2018-07-01,MEX,MXN,Mexico,49,19.0515,2.57197595989817,-0.4433,-0.45683,-0.39219,-0.26633,-0.16919,17029.0979571429,3.3369651322353,-0.23836,-0.35947,-0.24213,-0.04291,-0.19341
2018-07-01,MYS,MYR,Malaysia,8.45,4.0225,2.10068365444375,-0.54531,-0.55636,-0.50356,-0.40077,-0.32143,23430.4617656805,3.51871864201089,-0.41006,-0.50387,-0.41297,-0.25867,-0.37524
2018-07-01,NIC,NIO,Nicaragua,103,31.5872,3.26081450714213,-0.2942,-0.31135,-0.2294,-0.06983,0.05332,,,,,,,
2018-07-01,NOR,NOK,Norway,42,8.0415,5.22290617422123,0.1305,0.10302,0.23428,0.48987,0.68713,71492.11531,4.88333007147664,0.05689,-0.11117,0.05167,0.3281,0.11926
2018-07-01,NZL,NZD,New Zealand,6.2,1.464343242,4.23398000016174,-0.08355,-0.10583,0.00058,0.20777,0.36768,44339.3404548387,4.11238308616547,0.01739,-0.14438,0.01237,0.27847,0.07744
2018-07-01,OMN,OMR,Oman,1.05,0.385,2.72727272727273,-0.40968,-0.42403,-0.35549,-0.22203,-0.11902,,,,,,,
2018-07-01,PAK,PKR,Pakistan,375,121.49,3.08667380031278,-0.33189,-0.34813,-0.27055,-0.11951,-0.00293,2134.86733152,2.91407420264875,0.0467,-0.11973,0.04153,0.3153,0.10848
2018-07-01,PER,PEN,Peru,10.5,3.2715,3.20953690967446,-0.3053,-0.32218,-0.24152,-0.08446,0.03676,10168.895,3.14218383210505,0.00935,-0.15114,0.00437,0.26837,0.06892
2018-07-01,PHL,PHP,Philippines,140,53.487,2.61745844784714,-0.43345,-0.44722,-0.38144,-0.25335,-0.1545,5244.979212,3.00237940869221,-0.13852,-0.2755,-0.14277,0.08256,-0.08767
2018-07-01,POL,PLN,Poland,10.1,3.68695,2.73939163807483,-0.40706,-0.42147,-0.35262,-0.21857,-0.11511,24054.0661366337,3.53642460069754,-0.23454,-0.35626,-0.23832,-0.03811,-0.18936
2018-07-01,QAT,QAR,Qatar,12,3.641,3.29579785773139,-0.28662,-0.30396,-0.22113,-0.05985,0.06462,,,,,,,
2018-07-01,ROU,RON,Romania,9.2,3.97325,2.31548480463097,-0.49881,-0.51099,-0.4528,-0.33949,-0.25204,,,,,,,
2018-07-01,RUS,RUB,Russia,130,62.14065,2.09202832606353,-0.54718,-0.55819,-0.50561,-0.40324,-0.32422,22327.3539009231,3.48739817154907,-0.40721,-0.50147,-0.41014,-0.25509,-0.37223
2018-07-01,SAU,SAR,Saudi Arabia,12,3.7504,3.19965870307167,-0.30743,-0.32427,-0.24385,-0.08728,0.03357,34547.90108,3.83437537947047,-0.1754,-0.30652,-0.17948,0.0362,-0.12674
2018-07-01,SGP,SGD,Singapore,5.8,1.35585,4.27775933915994,-0.07408,-0.09658,0.01092,0.22026,0.38182,67578.4055896552,4.77220836379197,-0.11421,-0.25506,-0.11859,0.1131,-0.06193
2018-07-01,SWE,SEK,Sweden,51,8.7526,5.82684002467838,0.26122,0.23057,0.377,0.66214,0.88221,40952.7265658824,4.01622717642766,0.43366,0.2057,0.42658,0.80157,0.51828
2018-07-01,THA,THB,Thailand,119,33.17,3.5875791377751,-0.22347,-0.24234,-0.15218,0.02338,0.15888,8450.29540235294,3.09338774456591,0.14604,-0.03619,0.14038,0.44014,0.21368
2018-07-01,TUR,TRY,Turkey,10.75,4.70625,2.28419654714475,-0.50559,-0.5176,-0.4602,-0.34842,-0.26215,16864.3262623256,3.3322867801309,-0.32263,-0.43034,-0.32598,-0.14881,-0.28266
2018-07-01,TWN,TWD,Taiwan,69,30.3725,2.27179191703021,-0.50827,-0.52022,-0.46313,-0.35196,-0.26616,51166.0586226087,4.30621365483056,-0.47868,-0.56157,-0.48125,-0.3449,-0.44791
2018-07-01,UKR,UAH,Ukraine,50,26.199,1.90846978892324,-0.58691,-0.59695,-0.54899,-0.4556,-0.38352,,,,,,,
2018-07-01,URY,UYU,Uruguay,140,31.31,4.47141488342383,-0.03216,-0.05568,0.05669,0.2755,0.44438,,,,,,,
2018-07-01,USA,USD,United States,4.62,1,4.62,0,-0.0243,0.0918,0.31788,0.49237,60292.978,4.56535368809462,0,-0.15901,-0.00494,0.25662,0.05902
2018-07-01,VNM,VND,Vietnam,65000,23039.5,2.82124178042058,-0.38934,-0.40418,-0.33328,-0.19522,-0.08867,,,,,,,
2018-07-01,ZAF,ZAR,South Africa,31,13.3619,2.32002933714517,-0.49783,-0.51003,-0.45173,-0.3382,-0.25057,13228.5333329032,3.22905594596733,-0.29001,-0.40291,-0.29352,-0.10782,-0.24811
2019-01-01,ARE,AED,United Arab Emirates,14,3.67315,3.81144249486136,-0.19078,-0.17891,-0.06422,0.05978,0.24915,,,,,,,
2019-01-01,ARG,ARS,Argentina,75,37.455,2.00240288346015,-0.57486,-0.56862,-0.50837,-0.44323,-0.34374,15199.5736156,3.25157016431745,-0.40279,-0.47748,-0.3683,-0.2501,-0.35315
2019-01-01,AUS,AUD,Australia,6.1,1.401639919,4.35204499908368,-0.076,-0.06244,0.06851,0.21009,0.42633,56385.6785213115,4.45356536326578,-0.05234,-0.17086,0.00239,0.18996,0.02644
2019-01-01,AZE,AZN,Azerbaijan,3.95,1.6965,2.32832301797819,-0.50566,-0.49841,-0.42835,-0.35261,-0.23692,,,,,,,
2019-01-01,BHR,BHD,Bahrain,1.2,0.377,3.18302387267905,-0.3242,-0.31429,-0.2185,-0.11496,0.04319,,,,,,,
2019-01-01,BRA,BRL,Brazil,16.9,3.71795,4.54551567396011,-0.03492,-0.02077,0.11601,0.26389,0.48973,8943.75211242604,3.06899724489457,0.43633,0.2567,0.51928,0.80357,0.55572
2019-01-01,CAN,CAD,Canada,6.77,1.3314,5.08487306594562,0.07959,0.09543,0.24844,0.41386,0.6665,40808.4940103397,3.99895327896733,0.23311,0.07889,0.30433,0.54839,0.33561
2019-01-01,CHE,CHF,Switzerland,6.5,0.98165,6.6215046095859,0.40584,0.42646,0.62571,0.84112,1.17011,59903.2393753846,4.55622355996304,0.40935,0.23309,0.49075,0.7697,0.5265
2019-01-01,CHL,CLP,Chile,2640,678.99,3.88812795475633,-0.1745,-0.16239,-0.04539,0.0811,0.27428,17329.6280290909,3.31373470219682,0.13786,-0.00444,0.20358,0.4288,0.23245
2019-01-01,CHN,CNY,China,20.9,6.8497,3.05122852095712,-0.35218,-0.34268,-0.25086,-0.1516,0,13602.0213947368,3.20494642789123,-0.07675,-0.19221,-0.02342,0.15931,0
2019-01-01,COL,COP,Colombia,11900,3191.5,3.72865423781921,-0.20835,-0.19674,-0.08454,0.03676,0.22202,7683.0147142437,3.0322032751026,0.19251,0.04337,0.26138,0.49741,0.29164
2019-01-01,CRI,CRC,Costa Rica,2290,606.975,3.77280777626756,-0.19898,-0.18723,-0.0737,0.04903,0.23649,,,,,,,
2019-01-01,CZE,CZK,Czech Republic,85,22.31165,3.80966893976913,-0.19115,-0.17929,-0.06465,0.05928,0.24857,27049.491378,3.59740389370132,0.02699,-0.10145,0.0863,0.28957,0.11236
2019-01-01,DNK,DKK,Denmark,30,6.51545,4.60444021518084,-0.02241,-0.00807,0.13048,0.28027,0.50904,59798.101596,4.55315516817563,-0.01931,-0.14196,0.03733,0.23144,0.06221
2019-01-01,EGY,EGP,Egypt,40,17.91,2.23338916806253,-0.52582,-0.51886,-0.45166,-0.379,-0.26804,4521.87212025,2.93994696123484,-0.2633,-0.35543,-0.22075,-0.07494,-0.20206
2019-01-01,EUZ,EUR,Euro area,4.05,0.872486149,4.64190750150235,-0.01446,0,0.13968,0.29069,0.52132,38740.1496751385,3.93858971784944,0.14294,0,0.20895,0.43517,0.23795
2019-01-01,GBR,GBP,Britain,3.19,0.78320802,4.07299200026067,-0.13525,-0.12256,0,0.1325,0.33487,46942.6549937304,4.17797559895829,-0.0546,-0.17284,0,0.18712,0.02399
2019-01-01,GTM,GTQ,Guatemala,25,7.7283,3.23486407101174,-0.31319,-0.30312,-0.20578,-0.10054,0.06018,,,,,,,
2019-01-01,HKG,HKD,Hong Kong,20,7.83435,2.55286016070255,-0.45799,-0.45004,-0.37322,-0.29017,-0.16333,84471.3803115,5.27323206367813,-0.53052,-0.58923,-0.5034,-0.41048,-0.49149
